Latitude,Longitude,CropType,B02,B08,B11
46.39934170254403,-62.09229820939335,57,"Wheat - Winter",3,9,51
46.39934170254403,-62.08804768493151,78,"Barley",3,8,50
46.39934170254403,-62.086630843444226,86,"Barley",3,9,51
46.401710133072406,-62.50459908219178,70,"Potato",106,178,57
46.401710133072406,-62.503182240704504,90,"Potato",96,168,58
46.401710133072406,-62.08946452641879,79,"Potato",3,9,51
46.401710133072406,-62.08096347749511,68,"Potato",3,9,51
46.402894348336595,-62.464927520547946,97,"Potato",3,12,53
46.402894348336595,-62.08946452641879,93,"Potato",3,9,51
46.402894348336595,-62.08096347749511,65,"Potato",4,9,51
46.402894348336595,-62.079546636007834,82,"Potato",3,10,51
46.402894348336595,-62.07671295303327,37,"Barley",3,9,51
46.404078563600784,-62.663285328767124,30,"Barley",125,237,59
46.404078563600784,-62.66045164579256,72,"Timothy",168,230,69
46.404078563600784,-62.659034804305286,88,"Timothy",174,135,69
46.404078563600784,-62.464927520547946,56,"Potato",3,11,53
46.404078563600784,-62.07671295303327,96,"Barley",3,9,51
46.40526277886497,-62.66753585322896,10,"Barley",81,199,57
46.40526277886497,-62.6647021702544,89,"Clover",139,241,58
46.40526277886497,-62.558439058708416,21,"Wheat - Winter",87,156,64
46.40526277886497,-62.07671295303327,48,"Barley",3,9,51
46.40526277886497,-62.07387927005871,74,"Pasture",3,9,51
46.40644699412916,-62.67745374363992,98,"Potato",70,151,56
46.40644699412916,-62.6717863776908,50,"Wheat - Winter",68,158,56
46.40644699412916,-62.66045164579256,54,"Barley",129,226,62
46.40644699412916,-62.562689583170254,60,"Clover",126,236,61
46.40644699412916,-62.07387927005871,84,"Pasture",3,9,51
46.407631209393344,-62.67745374363992,69,"Potato",70,172,55
46.407631209393344,-62.6717863776908,86,"Wheat - Winter",71,163,56
46.407631209393344,-62.666119011741685,87,"Barley",98,197,56
46.407631209393344,-62.562689583170254,72,"Clover",93,177,58
46.40881542465753,-62.68312110958904,91,"Potato",78,185,58
46.40881542465753,-62.68028742661448,26,"Barley",87,214,57
46.40881542465753,-62.66895269471624,15,"Timothy",135,237,61
46.40881542465753,-62.666119011741685,86,"Barley",76,179,56
46.40881542465753,-62.646283230919764,53,"Barley",74,126,58
46.40881542465753,-62.572607473581215,79,"Potato",81,173,56
46.40881542465753,-62.56694010763209,78,"Barley",152,123,72
46.40881542465753,-62.433757007827786,98,"Barley",2,10,53
46.40881542465753,-62.43234016634051,62,"Barley",3,10,52
46.40881542465753,-62.43092332485323,27,"Potato",2,10,52
46.40881542465753,-62.07529611154599,31,"Pasture",3,9,51
46.40999963992172,-62.68312110958904,93,"Potato",109,221,59
46.40999963992172,-62.673203219178085,78,"Timothy",76,149,57
46.40999963992172,-62.6717863776908,84,"Timothy",87,180,57
46.40999963992172,-62.646283230919764,84,"Barley",67,156,56
46.40999963992172,-62.64486638943249,89,"Barley",99,193,58
46.40999963992172,-62.572607473581215,63,"Potato",82,162,57
46.40999963992172,-62.56694010763209,89,"Barley",155,124,71
46.40999963992172,-62.565523266144815,68,"Barley",161,125,72
46.40999963992172,-62.433757007827786,48,"Pasture",3,9,52
46.40999963992172,-62.08238031898239,55,"Pasture",3,9,51
46.40999963992172,-62.07104558708415,75,"Pasture",4,10,51
46.40999963992172,-62.06962874559687,97,"Pasture",3,10,52
46.41118385518591,-62.687371634050876,18,"Barley",66,132,57
46.41118385518591,-62.642032706457925,88,"Potato",83,170,58
46.41118385518591,-62.63778218199609,64,"Potato",74,166,57
46.41118385518591,-62.634948499021526,94,"Barley",59,150,56
46.41118385518591,-62.632114816046965,74,"Barley",68,135,56
46.41118385518591,-62.572607473581215,38,"Potato",96,142,61
46.41118385518591,-62.565523266144815,63,"Barley",93,203,56
46.41118385518591,-62.433757007827786,84,"Pasture",3,9,52
46.41118385518591,-62.43234016634051,75,"Mixed Forage",2,9,52
46.41118385518591,-62.43092332485323,91,"Mixed Forage",3,9,52
46.4123680704501,-62.642032706457925,91,"Potato",64,137,56
46.4123680704501,-62.63778218199609,84,"Potato",72,176,56
46.4123680704501,-62.634948499021526,46,"Barley",62,146,56
46.4123680704501,-62.632114816046965,65,"Barley",82,177,56
46.4123680704501,-62.61936324266145,55,"Mixed Forage",92,169,60
46.4123680704501,-62.60661166927593,24,"Timothy",91,166,57
46.4123680704501,-62.60094430332681,92,"Barley",72,142,57
46.4123680704501,-62.59952746183953,66,"Barley",64,144,56
46.4123680704501,-62.59811062035225,58,"Barley",81,154,55
46.4123680704501,-62.572607473581215,8,"Barley",79,142,57
46.4123680704501,-62.569773790606654,47,"Barley",84,94,62
46.4123680704501,-62.489013825831705,80,"Wheat - Winter",5,14,54
46.4123680704501,-62.440841215264186,99,"Pasture",3,9,52
46.4123680704501,-62.43942437377691,97,"Pasture",3,9,52
46.4123680704501,-62.43517384931507,15,"Mixed Forage",2,9,53
46.41355228571429,-62.646283230919764,41,"Timothy",68,161,57
46.41355228571429,-62.642032706457925,55,"Potato",56,172,55
46.41355228571429,-62.489013825831705,54,"Wheat - Winter",4,13,54
46.41355228571429,-62.072462428571434,83,"Potato",4,9,51
46.41355228571429,-62.07104558708415,76,"Potato",3,9,51
46.41355228571429,-62.06821190410959,89,"Potato",3,9,51
46.41355228571429,-62.06396137964775,47,"Barley",3,9,51
46.41473650097847,-62.632114816046965,64,"Mixed Forage",65,122,57
46.41473650097847,-62.60094430332681,83,"Potato",60,116,56
46.41473650097847,-62.49326435029354,98,"Berries - Blueberry",5,13,55
46.41473650097847,-62.49184750880626,65,"Berries - Blueberry",5,14,55
46.41473650097847,-62.06821190410959,65,"Potato",3,10,52
46.41473650097847,-62.06254453816047,26,"Barley",3,9,51
46.41592071624266,-62.64061586497065,56,"Potato",66,170,56
46.41592071624266,-62.6363653405088,66,"Barley",81,176,55
46.41592071624266,-62.622196925636004,67,"Mixed Forage",92,205,57
46.41592071624266,-62.60802851076321,39,"Potato",87,127,61
46.41592071624266,-62.60094430332681,76,"Potato",81,155,56
46.41592071624266,-62.05404348923679,34,"Barley",3,9,51
46.41710493150685,-62.61652955968689,19,"Potato",102,194,59
46.41710493150685,-62.61369587671233,45,"Clover",146,168,65
46.41710493150685,-62.610862193737766,67,"Barley",85,153,56
46.41710493150685,-62.43800753228963,72,"Timothy",3,10,52
46.41710493150685,-62.058294013698635,79,"Potato",3,9,51
46.41710493150685,-62.05687717221135,81,"Potato",3,10,51
46.41828914677104,-62.43800753228963,67,"Timothy",3,10,52
46.41828914677104,-62.08946452641879,79,"Wheat - Winter",3,9,51
46.41828914677104,-62.08804768493151,91,"Wheat - Winter",3,9,51
46.41828914677104,-62.086630843444226,29,"Potato",3,9,51
46.41947336203523,-62.05971085518591,93,"Potato",3,10,51
46.41947336203523,-62.05687717221135,74,"Barley",3,9,51
46.41947336203523,-62.055460330724074,58,"Barley",4,9,51
46.420657577299416,-62.510266448140904,56,"Berries - Blueberry",2,0,57
46.420657577299416,-62.09229820939335,91,"Pasture",3,9,51
46.420657577299416,-62.05971085518591,54,"Potato",3,9,51
46.420657577299416,-62.05687717221135,96,"Barley",3,9,51
46.420657577299416,-62.055460330724074,78,"Barley",4,10,51
46.420657577299416,-62.051209806262236,53,"Mixed Forage",4,9,51
46.4218417925636,-62.51451697260274,71,"Mixed Forage",0,0,55
46.4218417925636,-62.510266448140904,90,"Berries - Blueberry",5,15,56
46.4218417925636,-62.09229820939335,56,"Pasture",3,9,51
46.4218417925636,-62.09088136790607,82,"Wheat - Winter",3,10,51
46.42302600782779,-62.51451697260274,88,"Mixed Forage",6,15,57
46.42302600782779,-62.09088136790607,70,"Wheat - Winter",3,9,51
46.424210223091976,-62.51168328962818,66,"Mixed Forage",4,13,55
46.424210223091976,-62.510266448140904,100,"Mixed Forage",4,14,55
46.424210223091976,-62.08946452641879,41,"Potato",3,10,51
46.425394438356165,-62.43800753228963,34,"Timothy",3,9,52
46.425394438356165,-62.05262664774951,65,"Potato",4,10,52
46.42657865362035,-62.51451697260274,62,"Berries - Blueberry",4,13,55
46.42657865362035,-62.51310013111546,97,"Berries - Blueberry",3,13,54
46.42657865362035,-62.43942437377691,80,"Barley",3,10,52
46.42657865362035,-62.43800753228963,89,"Barley",2,10,52
46.42657865362035,-62.05262664774951,67,"Potato",3,9,51
46.42776286888454,-62.05404348923679,78,"Potato",4,10,52
46.42894708414873,-62.44367489823875,95,"Pasture",3,10,52
46.42894708414873,-62.440841215264186,77,"Barley",3,10,52
46.42894708414873,-62.05404348923679,78,"Potato",4,10,52
46.43013129941291,-62.44367489823875,43,"Pasture",2,10,52
46.43013129941291,-62.440841215264186,78,"Barley",2,9,52
46.43249972994129,-62.44225805675147,21,"Barley",3,9,52
46.43249972994129,-62.072462428571434,32,"Barley",3,9,51
46.43368394520548,-62.07529611154599,81,"Sorghum",3,9,51
46.43368394520548,-62.058294013698635,42,"Mixed Forage",4,10,51
46.43486816046967,-62.07671295303327,28,"Potato",3,9,51
46.43486816046967,-62.07529611154599,97,"Sorghum",3,9,51
46.43486816046967,-62.065378221135035,30,"Mixed Forage",3,9,51
46.43605237573386,-62.09513189236791,5,"Mixed Forage",3,10,51
46.43605237573386,-62.05687717221135,22,"Wheat - Spring",4,10,51
46.43723659099804,-62.065378221135035,95,"Mixed Forage",3,10,51
46.43723659099804,-62.06396137964775,85,"Mixed Forage",3,9,51
46.43842080626223,-62.09938241682975,79,"Potato",3,9,50
46.43842080626223,-62.09654873385519,42,"Mixed Forage",3,9,51
46.43960502152642,-62.44509173972603,42,"Barley",3,10,53
46.441973452054796,-62.50743276516634,69,"Berries - Blueberry",4,12,54
46.441973452054796,-62.09938241682975,57,"Potato",3,9,50
46.443157667318985,-62.50743276516634,98,"Berries - Blueberry",4,12,54
46.446710313111545,-62.51168328962818,92,"Maintained",3,11,54
46.447894528375734,-62.51168328962818,78,"Maintained",3,11,54
46.45026295890411,-62.09229820939335,17,"Barley",3,9,51
46.45381560469667,-62.405420178082196,35,"Potato",3,9,52
46.45499981996086,-62.51168328962818,79,"Mixed Forage",3,12,54
46.45499981996086,-62.409670702544034,45,"Potato",3,9,52
46.45499981996086,-62.405420178082196,98,"Potato",3,10,52
46.45618403522505,-62.51168328962818,61,"Mixed Forage",3,11,54
46.45618403522505,-62.409670702544034,87,"Potato",3,9,52
46.45618403522505,-62.392668604696674,38,"Peas",2,9,52
46.45618403522505,-62.38983492172211,35,"Potato",3,10,52
46.45618403522505,-62.3699991409002,14,"Timothy",3,10,51
46.45618403522505,-62.09654873385519,79,"Mixed Forage",3,9,51
46.45736825048924,-62.51451697260274,54,"Pasture",3,11,54
46.45736825048924,-62.39408544618395,24,"Oats",3,9,52
46.45736825048924,-62.3912517632094,12,"Potato",3,9,51
46.45736825048924,-62.388418080234835,96,"Mixed Forage",3,9,52
46.45736825048924,-62.34449599412916,74,"Mixed Forage",3,10,51
46.45736825048924,-62.09654873385519,54,"Mixed Forage",3,9,51
46.45736825048924,-62.09513189236791,30,"Timothy",3,9,50
46.45855246575343,-62.50884960665362,12,"Pasture",4,11,54
46.45855246575343,-62.388418080234835,96,"Mixed Forage",3,10,52
46.45855246575343,-62.38700123874755,71,"Potato",3,10,52
46.45855246575343,-62.385584397260274,93,"Potato",3,10,52
46.45855246575343,-62.34591283561644,67,"Timothy",3,10,52
46.45855246575343,-62.34449599412916,83,"Mixed Forage",3,10,51
46.45973668101761,-62.489013825831705,94,"Oats",3,11,54
46.45973668101761,-62.481929618395306,86,"Timothy",3,10,53
46.45973668101761,-62.48051277690802,83,"Timothy",3,10,53
46.45973668101761,-62.45642647162427,78,"Mixed Forage",3,11,53
46.45973668101761,-62.455009630136985,99,"Mixed Forage",3,10,53
46.45973668101761,-62.44934226418787,94,"Soybean",3,10,53
46.45973668101761,-62.34591283561644,90,"Timothy",3,10,51
46.4609208962818,-62.464927520547946,58,"Clover",3,11,53
46.4609208962818,-62.45642647162427,83,"Alfalfa",3,10,53
46.4609208962818,-62.44934226418787,100,"Soybean",3,10,53
46.4609208962818,-62.292072859099804,76,"Sorghum",3,10,51
46.46210511154599,-62.481929618395306,73,"Timothy",3,10,53
46.46210511154599,-62.48051277690802,99,"Timothy",3,10,53
46.46210511154599,-62.45642647162427,71,"Alfalfa",3,10,53
46.46210511154599,-62.31757600587084,64,"Barley",3,9,51
46.46210511154599,-62.31615916438356,97,"Barley",3,10,51
46.46210511154599,-62.2991570665362,42,"Potato",3,10,51
46.46210511154599,-62.284988651663404,75,"Berries - Blueberry",3,9,51
46.46210511154599,-62.28215496868884,84,"Berries - Blueberry",3,10,51
46.46328932681018,-62.479095935420744,100,"Mixed Forage",3,10,53
46.46328932681018,-62.47767909393347,67,"Mixed Forage",3,10,53
46.46328932681018,-62.31049179843444,29,"Berries - Blueberry",3,10,51
46.46328932681018,-62.284988651663404,69,"Berries - Blueberry",3,9,51
46.46328932681018,-62.25806866340509,74,"Potato",3,10,51
46.46328932681018,-62.256651821917806,95,"Potato",3,9,51
46.465657757338555,-62.09938241682975,60,"Mixed Forage",3,9,51
46.46684197260274,-62.42950648336595,99,"Oats",3,10,53
46.46684197260274,-62.25523498043053,56,"Berries - Blueberry",3,9,51
46.46684197260274,-62.24815077299413,32,"Potato",3,9,51
46.468026187866926,-62.42950648336595,62,"Oats",3,11,53
46.468026187866926,-62.26090234637965,98,"Berries - Blueberry",3,9,51
46.468026187866926,-62.23964972407045,34,"Clover",3,9,51
46.469210403131115,-62.25806866340509,96,"Berries - Blueberry",3,9,51
46.469210403131115,-62.23681604109589,45,"Clover",3,10,51
46.470394618395304,-62.25806866340509,64,"Berries - Blueberry",3,10,51
46.470394618395304,-62.256651821917806,27,"Berries - Blueberry",3,9,51
46.470394618395304,-62.23681604109589,90,"Clover",3,10,51
46.470394618395304,-62.235399199608615,69,"Alfalfa",3,9,51
46.470394618395304,-62.23398235812133,97,"Alfalfa",3,10,51
46.47157883365949,-62.211312894324855,32,"Abandoned Agricultural Land",3,10,52
46.47157883365949,-62.114967673189824,72,"Sorghum",3,9,51
46.47157883365949,-62.107883465753424,77,"Wheat - Winter",3,9,51
46.47157883365949,-62.10646662426615,90,"Wheat - Winter",3,9,51
46.47276304892368,-62.204228686888456,22,"Sorghum",3,10,51
46.47276304892368,-62.12205188062622,45,"Barley",3,9,50
46.47276304892368,-62.114967673189824,65,"Sorghum",3,9,51
46.47394726418786,-62.144721344422706,56,"Barley",3,9,50
46.47394726418786,-62.14330450293542,80,"Sorghum",3,10,50
46.47394726418786,-62.13763713698631,41,"Barley",3,9,50
46.47394726418786,-62.134803454011745,95,"Barley",3,9,50
46.47394726418786,-62.13338661252446,78,"Sorghum",3,9,51
46.47394726418786,-62.131969771037184,36,"Potato",3,9,50
46.47394726418786,-62.12205188062622,87,"Barley",3,9,51
46.47394726418786,-62.117801356164385,80,"Timothy",3,9,50
46.47513147945205,-62.15322239334638,40,"Sorghum",3,9,51
46.47513147945205,-62.148971868884544,83,"Mixed Forage",3,9,50
46.47513147945205,-62.148971868884544,71,"Sorghum",3,9,50
46.47513147945205,-62.144721344422706,82,"Barley",3,9,51
46.47513147945205,-62.14330450293542,55,"Sorghum",3,9,50
46.47513147945205,-62.13763713698631,92,"Barley",3,10,51
46.47513147945205,-62.134803454011745,73,"Barley",3,9,50
46.47513147945205,-62.13338661252446,79,"Sorghum",3,9,50
46.47513147945205,-62.131969771037184,97,"Potato",3,9,50
46.47513147945205,-62.12913608806262,96,"Barley",3,9,50
46.47631569471624,-62.19856132093933,51,"Potato",3,9,51
46.47631569471624,-62.17872554011742,65,"Alfalfa",3,9,51
46.47631569471624,-62.17447501565558,94,"Clover",3,9,51
46.47631569471624,-62.1730581741683,71,"Clover",3,10,51
46.47631569471624,-62.15463923483366,75,"Sorghum",3,9,51
46.47631569471624,-62.15322239334638,98,"Sorghum",3,9,51
46.47631569471624,-62.1518055518591,54,"Alfalfa",3,9,51
46.47631569471624,-62.148971868884544,68,"Mixed Forage",3,9,50
46.47631569471624,-62.141887661448145,36,"Mixed Forage",3,9,51
46.47631569471624,-62.13622029549902,79,"Barley",3,10,50
46.47631569471624,-62.134803454011745,80,"Barley",3,9,50
46.47631569471624,-62.13338661252446,12,"Barley",3,9,50
46.47631569471624,-62.131969771037184,74,"Barley",3,9,51
46.47631569471624,-62.13055292954991,92,"Barley",3,9,50
46.47631569471624,-62.12913608806262,36,"Barley",3,9,51
46.47749990998043,-62.17872554011742,99,"Alfalfa",3,9,51
46.47868412524462,-62.191477113502934,9,"Oats",3,9,51
46.47868412524462,-62.17872554011742,77,"Potato",3,10,51
46.47868412524462,-62.17730869863014,96,"Potato",3,10,51
