Latitude,Longitude,CropType
42.8201861515818,-80.14870385230668,"Soybean"
42.80803152198645,-80.15954860871943,"Soybean"
42.80657362321818,-80.1610633261966,"Soybean"
42.804573357483655,-80.16226388069386,"Soybean"
42.805478158093436,-80.25288257027762,"Soybean"
42.80581841946872,-80.24960673783474,"Soybean"
42.80596960617557,-80.24749096518585,"Soybean"
42.80722650666404,-80.24053922148505,"Soybean"
42.807777746335425,-80.23679204107314,"Corn"
42.81107824031677,-80.2202423338665,"Soybean"
42.81111724618205,-80.21840081708176,"Corn"
42.812911510118695,-80.20785264106318,"Soybean"
42.81337011564811,-80.2055045448348,"Wheat - Winter"
42.81581617304364,-80.18940709404794,"Corn"
42.81743616407054,-80.18172634447404,"Soybean"
42.817665954997786,-80.18021616578167,"Wheat - Winter"
42.81869254290913,-80.1737089201001,"Soybean"
42.819604754119446,-80.16767089415644,"Corn"
42.81971738784498,-80.16657461858311,"Corn"
42.82135671273581,-80.15836503702987,"Wheat - Winter"
42.82204210735051,-80.14770972180241,"Wheat - Winter"
42.823005944130784,-80.14611806611825,"Wheat - Winter"
43.21374083678216,-80.13510527063056,"Soybean"
43.21329183747848,-80.13743896603575,"Soybean"
43.21288577136836,-80.1399269590977,"Corn"
43.21190106265303,-80.14187838782097,"Corn"
43.21209595117967,-80.144581962818,"Corn"
43.21109240502019,-80.15488052684537,"Soybean"
43.21068265764799,-80.1574990144854,"Soybean"
43.209784383836634,-80.16204757537335,"Corn"
43.214545330396824,-80.17453280715812,"Corn"
43.21708344277975,-80.1730951921707,"Soybean"
43.219276399479746,-80.17379020722835,"Soybean"
43.221067010140985,-80.175402731275,"Corn"
43.222286011770834,-80.17456050327085,"Corn"
43.22521306151311,-80.16769475105171,"Soybean"
43.22633303321007,-80.16804749862867,"Soybean"
43.22651719870548,-80.16083813314728,"Soybean"
43.29018451541686,-80.13431986383978,"Wheat - Winter"
43.29353980461558,-80.13568340691245,"Wheat - Winter"
43.29715885921249,-80.13662698568592,"Wheat - Winter"
43.30179584146908,-80.13768627951984,"Corn"
43.40012754267542,-80.18477116211709,"Soybean"
43.41665569963355,-80.19971177462004,"Soybean"
43.41694661130306,-80.19772157568481,"Soybean"
43.41889341812412,-80.20033280084166,"Soybean"
43.43673994732114,-80.18476455385182,"Soybean"
43.43581375751188,-80.18752702653738,"Soybean"
43.43521600152192,-80.18972476545413,"Soybean"
43.43262458515508,-80.1905669204498,"Soybean"
43.43509685994376,-80.19328493904985,"Corn"
43.439475319072265,-80.21194047341929,"Corn"
43.47115621799386,-80.22540026628934,"Corn"
43.47400165868675,-80.22624087018944,"Corn"
43.47529717381659,-80.22667802913509,"Corn"
43.4841285284377,-80.22968441058606,"Corn"
43.48518264459978,-80.23052148607091,"Corn"
43.486527349824776,-80.2315177242662,"Corn"
43.362638339076334,-80.38920330202221,"Wheat - Winter"
43.360464759330284,-80.38866471473767,"Corn"
43.323816575615524,-80.40009388892722,"Corn"
43.321189917864956,-80.39973661874392,"Wheat - Winter"
43.31636628525189,-80.39777853953748,"Wheat - Winter"
43.30670357207646,-80.41107102493419,"Corn"
43.30641490926129,-80.41455720421895,"Corn"
43.3054943432673,-80.41857913567141,"Corn"
43.30500092426953,-80.42102956449355,"Corn"
43.30379413119222,-80.4284405268309,"Soybean"
43.28231192170474,-80.422217554811,"Corn"
43.2728777212944,-80.43256471761936,"Corn"
43.272060707631574,-80.43752139838081,"Corn"
43.271437382939766,-80.43982307909175,"Corn"
43.27084785213432,-80.44378915689012,"Corn"
43.266094090196894,-80.4419905065667,"Corn"
43.2613161851825,-80.44011862144495,"Corn"
43.25584777010702,-80.43777908379253,"Corn"
43.24875674711784,-80.43506968199148,"Corn"
43.23903664679424,-80.43147952795236,"Corn"
43.234958516343056,-80.4297542706391,"Corn"
43.225867897872035,-80.42641435140806,"Soybean"
43.22067318576366,-80.4243998356834,"Corn"
43.20783848624591,-80.41881612895024,"Corn"
43.2056810814574,-80.41829599243398,"Corn"
43.19923327110356,-80.42514706432203,"Corn"
43.19857184170251,-80.42839362028398,"Wheat - Winter"
43.198034501109525,-80.43132704118767,"Soybean"
43.19761007311738,-80.43514166670646,"Corn"
43.19654564907077,-80.44140820599127,"Corn"
43.19403116532214,-80.44131449888408,"Corn"
43.16723685624615,-80.43058482039473,"Corn"
43.16584133817854,-80.4317484526245,"Corn"
43.1654414724662,-80.43332701784489,"Corn"
43.16444474694376,-80.43547626688981,"Wheat - Winter"
43.164372385060105,-80.43737790231614,"Corn"
43.164672743328055,-80.43983111095605,"Corn"
43.16365464711268,-80.44227772916399,"Corn"
43.16193106324995,-80.45475063565776,"Corn"
43.161318865620956,-80.45822390312306,"Corn"
43.16082900571806,-80.46151024740665,"Corn"
43.15929693622464,-80.46870796281162,"Corn"
43.15880364974644,-80.4721080093139,"Corn"
43.15793322061874,-80.48010173519796,"Corn"
43.153414386477124,-80.49873015497157,"Corn"
43.15410234907309,-80.50196867125237,"Corn"
43.15241129816133,-80.51176691021135,"Soybean"
43.152571492811525,-80.51360152820708,"Soybean"
43.14661551576522,-80.5145734927864,"Soybean"
43.14515639475303,-80.51435401194819,"Soybean"
43.14164978647676,-80.51315518649831,"Soybean"
43.137605064912435,-80.52998048505947,"Corn"
43.136142701994366,-80.53911368435762,"Soybean"
43.132931129649776,-80.56009864867924,"Corn"
43.13246836408877,-80.56226983726717,"Corn"
43.132374639596236,-80.56403432296682,"Corn"
43.13149395052425,-80.56799767552828,"Soybean"
43.13111043419917,-80.56953294081141,"Soybean"
43.130815025646385,-80.57339457823387,"Corn"
43.13027419684777,-80.5768115249741,"Soybean"
43.12932244162927,-80.58305397963657,"Soybean"
43.12908602928688,-80.5845336958369,"Soybean"
43.12877440907894,-80.58807532267757,"Corn"
43.127631987156626,-80.59571663314088,"Soybean"
43.125627086489125,-80.59770822011897,"Soybean"
43.12085838820256,-80.59503120683169,"Corn"
43.11543644356421,-80.59254624869412,"Corn"
43.11230826383158,-80.59299042168533,"Corn"
43.1101320815548,-80.59210819966843,"Corn"
43.10554111923408,-80.59035631319941,"Soybean"
43.10289939683327,-80.58926383254135,"Wheat - Winter"
43.09893677529906,-80.58787791757733,"Wheat - Winter"
43.09692219798613,-80.58694497160727,"Corn"
43.09274409240244,-80.58522687106114,"Soybean"
43.08057226248994,-80.5807986791072,"Soybean"
43.08239108533493,-80.58106153923416,"Corn"
43.08185143910503,-80.57136595433052,"Wheat - Winter"
43.084264826722176,-80.55904727887533,"Wheat - Winter"
43.084662746463955,-80.5543546265776,"Wheat - Winter"
43.08544538787995,-80.55041668074001,"Corn"
43.085331629731485,-80.54707679458082,"Corn"
43.08607515905924,-80.5418968422256,"Corn"
43.087011226503215,-80.53694002257797,"Soybean"
43.08828279445739,-80.52934941736578,"Soybean"
43.0890031242671,-80.52579170582669,"Soybean"
43.09023672345873,-80.51798708631438,"Soybean"
43.09110880933889,-80.51216844057127,"Corn"
43.09117259043798,-80.51035163299402,"Corn"
43.09185434283258,-80.50569250250265,"Soybean"
43.09429377625391,-80.49258658758156,"Soybean"
43.09455766082738,-80.48810480620882,"Corn"
43.09638301153651,-80.47765052319681,"Soybean"
43.09734244652364,-80.47132026631405,"Soybean"
43.09860845091495,-80.4632516372784,"Corn"
43.09570213135324,-80.44727207140784,"Soybean"
43.080747347220345,-80.44177691664777,"Corn"
43.07741159401861,-80.44041998671918,"Corn"
43.07531477526727,-80.44373542741637,"Soybean"
43.07143043354614,-80.46753130594338,"Soybean"
43.07078174366036,-80.47286695400473,"Soybean"
43.0698205496083,-80.478124054981,"Corn"
43.06650386240372,-80.49938069172532,"Soybean"
43.066082830681765,-80.50378476866167,"Corn"
43.065389728047876,-80.50737597254356,"Corn"
43.0649521489332,-80.51019491148003,"Corn"
43.06250212304421,-80.52614684677104,"Soybean"
43.061813093502025,-80.53080909547083,"Corn"
43.061115415305174,-80.53575125760268,"Corn"
43.0602768800789,-80.54088184462846,"Corn"
43.05948489087082,-80.54444996591477,"Wheat - Winter"
43.05852350669894,-80.55128521135711,"Corn"
43.05755841599896,-80.55645746081855,"Corn"
43.05557094908719,-80.57072291491431,"Soybean"
43.054310930288466,-80.57055639973392,"Soybean"
43.0465791543306,-80.56822924445636,"Corn"
43.049703723957165,-80.5532610461061,"Corn"
43.049945833834954,-80.54122191917259,"Corn"
43.04955043949412,-80.53634158417682,"Corn"
43.050221581489396,-80.52996345412991,"Corn"
43.05114619210908,-80.52503163217324,"Corn"
43.051887766501714,-80.52126145509828,"Soybean"
43.0535787964243,-80.5084970718757,"Corn"
43.05470957579132,-80.50245926606038,"Corn"
43.0568597865771,-80.48748987636439,"Soybean"
43.05798170936375,-80.48068567319686,"Soybean"
43.05819890765981,-80.47730290460885,"Soybean"
43.05872251055363,-80.47410231379777,"Soybean"
43.05990028168373,-80.46809310693433,"Soybean"
43.06281663940192,-80.4492748383863,"Soybean"
43.063983251395264,-80.44488118672207,"Soybean"
43.064061975825155,-80.44256930487204,"Soybean"
43.06444848341669,-80.43832955760007,"Corn"
43.068706374649146,-80.41003927550486,"Soybean"
43.069549281816656,-80.41001717782552,"Corn"
43.06931127647276,-80.4055514622103,"Corn"
43.07048896709908,-80.40154313228162,"Corn"
43.07190435129348,-80.39750982554837,"Potato"
43.07285318049747,-80.39423505515312,"Potato"
43.07521902163864,-80.39221108492697,"Soybean"
43.07569195558197,-80.38886026860183,"Corn"
43.076348425012064,-80.38352489754561,"Corn"
43.08368730287593,-80.37023526456092,"Corn"
43.08736709810101,-80.36465237422713,"Corn"
43.09162403048856,-80.35733285657007,"Corn"
43.0956997857889,-80.35127650017952,"Soybean"
43.08757730447327,-80.3173251257804,"Wheat - Winter"
43.08707177681967,-80.31518341410305,"Wheat - Winter"
43.08607323669436,-80.31326212794853,"Soybean"
43.082631300985746,-80.3040750845528,"Soybean"
43.07292085162327,-80.27793915002299,"Corn"
43.06586743900031,-80.27831611493087,"Corn"
43.06471633387498,-80.27999169874802,"Soybean"
43.06253181991866,-80.29080713512741,"Soybean"
43.05752950276037,-80.29266596299549,"Corn"
43.0602568973005,-80.30074568828364,"Soybean"
43.058676207168766,-80.31979000317314,"Corn"
43.056603747076046,-80.33090779544453,"Corn"
43.05551185895668,-80.34248185654441,"Soybean"
43.05160631338644,-80.36707181521787,"Corn"
43.05013343370681,-80.37637902705416,"Soybean"
43.04944443912199,-80.38200357785463,"Soybean"
43.048267083866804,-80.38304214559763,"Soybean"
43.04580104429729,-80.3864148385676,"Soybean"
43.03999030229765,-80.42235717982096,"Corn"
43.038007368163534,-80.43285161624102,"Corn"
43.03726530925708,-80.44116841668354,"Soybean"
43.03554845232923,-80.4504098568423,"Soybean"
43.03461597597018,-80.45757724907487,"Corn"
43.03420452964644,-80.45970256910914,"Corn"
43.03211080049392,-80.4721042292778,"Corn"
43.03100766859898,-80.48091487441107,"Corn"
43.03033551804898,-80.48380982046837,"Corn"
43.02944454866892,-80.48935592809583,"Corn"
43.02716460446172,-80.50470045252585,"Soybean"
43.02621181961339,-80.5093791378303,"Corn"
43.02476298088823,-80.51619269955683,"Corn"
43.024429067030574,-80.51980121494408,"Corn"
43.0235397804902,-80.52310972542924,"Corn"
43.022963977590116,-80.52811313400558,"Soybean"
43.022791270645754,-80.53081196286317,"Corn"
43.02160528663244,-80.54039279561188,"Corn"
43.02078534306103,-80.54453351568871,"Corn"
43.0199255848867,-80.55198595630017,"Corn"
43.01930660625522,-80.55476294136268,"Soybean"
43.01661609911667,-80.56002703130339,"Wheat - Winter"
43.01486855162676,-80.55971712459569,"Corn"
43.01184822049445,-80.55910026281074,"Corn"
43.009989692211214,-80.55829213869184,"Corn"
43.005003951145824,-80.55674167270679,"Corn"
43.00153327948434,-80.55589459015212,"Corn"
42.99901377153924,-80.55486569307114,"Soybean"
42.99599629186946,-80.55344272232533,"Soybean"
42.99682324787067,-80.54703936527834,"Corn"
42.998061168141156,-80.54550571565889,"Soybean"
42.99765238550322,-80.54113294487725,"Corn"
42.998234116193615,-80.5372615978066,"Wheat - Winter"
42.99970574091746,-80.52746768900684,"Corn"
43.00140739485778,-80.51590058807899,"Corn"
43.00462646284905,-80.49567627194436,"Corn"
43.00497381622137,-80.49210859884134,"Corn"
43.0063833952246,-80.48511580023707,"Corn"
43.00861507853894,-80.46965521315606,"Soybean"
43.009901691702645,-80.46565773718898,"Corn"
43.011221224210104,-80.46234671459392,"Corn"
43.0154643932254,-80.4633907297557,"Corn"
43.02556891586453,-80.44167104098827,"Soybean"
43.02653343560676,-80.43704772644902,"Soybean"
43.02786918695664,-80.42948592909914,"Soybean"
43.02875913176962,-80.42191290962937,"Soybean"
43.02668119673244,-80.42079423290268,"Soybean"
43.01716424976398,-80.41556768942354,"Soybean"
43.017893507083144,-80.41230014844274,"Soybean"
43.02325785638426,-80.38589502916301,"Corn"
43.03162893101761,-80.33747721451567,"Soybean"
43.033290627793015,-80.32452321994948,"Soybean"
43.034513025074105,-80.31745789282239,"Soybean"
43.03521964726943,-80.3159798800609,"Soybean"
43.03528783982946,-80.3113596235869,"Soybean"
43.03690207915353,-80.30517855422774,"Soybean"
43.03704883405953,-80.30337900379706,"Soybean"
43.03695028235508,-80.3007896415209,"Corn"
43.037811327213184,-80.29625808390645,"Corn"
43.039269762999574,-80.29204735294354,"Soybean"
43.04024659582601,-80.27847938009998,"Soybean"
43.042779091433886,-80.2705553561135,"Corn"
43.04066990948093,-80.26629803596276,"Corn"
43.03938512555708,-80.2623746345389,"Soybean"
43.038404021344355,-80.25885292835002,"Soybean"
43.03642796333982,-80.25351546728618,"Soybean"
43.03105639592648,-80.23906044818132,"Soybean"
43.0249141015488,-80.23527173863208,"Corn"
43.02369520468739,-80.23518997941896,"Corn"
43.016760051418665,-80.23303985040182,"Soybean"
43.00945025142056,-80.23025131904014,"Soybean"
43.00838250995377,-80.22998512522923,"Corn"
43.00211934130434,-80.22739895361235,"Corn"
42.995674512546074,-80.22855190720684,"Soybean"
42.995409882146554,-80.2307351617274,"Soybean"
42.99438440100156,-80.23437349620103,"Corn"
42.99459381849402,-80.2381674937537,"Corn"
42.994196909159015,-80.2416305318892,"Soybean"
42.99243907017113,-80.25316540977848,"Soybean"
42.991507044966006,-80.25995801186018,"Soybean"
42.98762263909719,-80.2677452328529,"Corn"
42.982885041096885,-80.26545807974881,"Wheat - Winter"
42.980227538071375,-80.26490004893697,"Wheat - Winter"
42.978718577532696,-80.26382925979243,"Soybean"
42.97575734494133,-80.26316232848872,"Soybean"
42.970603592510074,-80.25958791231716,"Corn"
42.96500157625635,-80.25910474191579,"Soybean"
42.96287884525171,-80.25771136421868,"Corn"
42.95911841174231,-80.2566172630765,"Corn"
42.952864870773446,-80.25454571225725,"Corn"
42.95021045387753,-80.25315828294302,"Soybean"
42.945633760158856,-80.25158624568184,"Soybean"
42.940768408180226,-80.2494752074319,"Soybean"
42.93898041572975,-80.24950295615118,"Corn"
42.93636949928878,-80.2478644343871,"Soybean"
42.92613634069467,-80.24444914486767,"Corn"
42.92319186196805,-80.24302255414189,"Wheat - Winter"
42.92165097001799,-80.24260489629543,"Soybean"
42.92045747622172,-80.24119605383875,"Soybean"
42.91802860629138,-80.2430832488072,"Soybean"
42.91776046863337,-80.24512949795923,"Wheat - Winter"
42.91737527858312,-80.2481904220594,"Soybean"
42.91531267513733,-80.26284384852855,"Soybean"
42.91461672793509,-80.26515935808659,"Soybean"
42.91163338796095,-80.28627096961736,"Corn"
42.91047116779542,-80.29077053101679,"Corn"
42.90933062525077,-80.30239306197282,"Soybean"
42.90842556292255,-80.30972653655724,"Corn"
42.90689905505705,-80.31893362170156,"Corn"
42.906329289412334,-80.32268959876981,"Corn"
42.90564646829584,-80.32783860755013,"Soybean"
42.90120308069316,-80.32679498781427,"Soybean"
42.899246109780286,-80.3258200854126,"Corn"
42.893271051773624,-80.32364252101533,"Soybean"
42.891524212421984,-80.32536604721345,"Soybean"
42.890261392085286,-80.33020341402317,"Soybean"
42.89029977768517,-80.33304501410161,"Corn"
42.88963632695863,-80.33624815976025,"Corn"
42.88799787003218,-80.347374293048,"Corn"
42.88716420115516,-80.3523951064172,"Soybean"
42.886618687295346,-80.35452771502268,"Soybean"
42.87426589346132,-80.36310619599381,"Soybean"
42.87432095160967,-80.36029428611725,"Soybean"
42.87514647738042,-80.35480200683456,"Corn"
42.87594073327354,-80.35080902527108,"Corn"
42.877994259650364,-80.33750640381014,"Corn"
42.87844964841957,-80.33385907960515,"Corn"
42.879222186245435,-80.32903552760455,"Corn"
42.87174458364463,-80.30902980104625,"Corn"
42.87268435078976,-80.30443291462693,"Corn"
42.87484188882046,-80.29033465488939,"Soybean"
42.8506543036191,-80.2619950900432,"Corn"
42.84793419769923,-80.26082183802332,"Corn"
42.84249835328511,-80.2586692697567,"Corn"
42.83812848886272,-80.25715788335741,"Soybean"
42.83230663071967,-80.2549200113979,"Soybean"
42.829591608501474,-80.25418924836045,"Soybean"
42.827784364775226,-80.25347524628685,"Corn"
42.82052466298353,-80.25071875704818,"Soybean"
42.816316642867505,-80.24956975441387,"Soybean"
42.80470951349219,-80.24454352278023,"Soybean"
42.82869708199127,-80.20991267593199,"Wheat - Winter"
42.831997586646025,-80.21135832783077,"Wheat - Winter"
42.83729461121569,-80.21270352346198,"Wheat - Winter"
42.842117768071425,-80.2147369976699,"Soybean"
42.88654070392555,-80.27718674958017,"Corn"
42.89331772244591,-80.27988732856339,"Corn"
42.899053916835,-80.28201965100165,"Corn"
42.90758637363765,-80.28512723483483,"Corn"
42.92079023585038,-80.33611163022265,"Soybean"
42.923104757123745,-80.33740173716873,"Soybean"
42.92634000382581,-80.33954321868801,"Soybean"
42.952589809360695,-80.3482269782969,"Corn"
42.95591063187206,-80.35150930564235,"Soybean"
42.960449412202294,-80.35129690126443,"Soybean"
42.960135693140735,-80.35269106250155,"Corn"
42.984132357026574,-80.3603112292336,"Soybean"
42.99422565030503,-80.36426579079742,"Soybean"
42.99602895850147,-80.36477810058562,"Corn"
43.00096083036544,-80.36711007059853,"Corn"
43.00610716043417,-80.36856968025572,"Corn"
43.00964802343231,-80.37049176036732,"Corn"
43.012495124063406,-80.37139981439924,"Soybean"
43.03579154689894,-80.38030218311467,"Soybean"
43.04175821050533,-80.38338595688394,"Corn"
43.05724537288717,-80.3881533611265,"Corn"
43.06741521101673,-80.39234626751866,"Soybean"
43.075134384306715,-80.39519255876979,"Potato"
43.08423084282296,-80.39882549704816,"Corn"
43.09178303790193,-80.4022707052175,"Corn"
43.097671371220336,-80.40456701244393,"Corn"
43.099828168165395,-80.40545398281115,"Soybean"
43.10425007324464,-80.40729890198021,"Soybean"
43.10885775011313,-80.41009414078222,"Corn"
43.12209843172386,-80.41561070972628,"Corn"
43.12573577371687,-80.41572406593366,"Soybean"
43.12976421977744,-80.41763685408756,"Soybean"
43.1316793387688,-80.41838621299642,"Soybean"
43.13806919586454,-80.42066970859649,"Corn"
43.140717279521006,-80.42188223282947,"Wheat - Winter"
43.15664987505676,-80.42343066212491,"Corn"
43.15961415728609,-80.42313896278675,"Corn"
43.16377575729907,-80.42397926432497,"Soybean"
43.198192365249284,-80.44508243280042,"Corn"
43.20064501734051,-80.44618352395703,"Corn"
43.204135454178015,-80.44751165689794,"Corn"
43.20939265043201,-80.45024289289971,"Corn"
43.215336429800054,-80.45204304035693,"Corn"
43.22083010714891,-80.45442566335126,"Corn"
43.22446866293318,-80.45586945551655,"Corn"
43.228034245821576,-80.45837699283528,"Soybean"
43.23252441500037,-80.45880633458087,"Soybean"
43.2348230458179,-80.45990312783685,"Corn"
43.24273082108438,-80.46321470078188,"Corn"
43.24854760905057,-80.4654924026756,"Corn"
43.246237963593565,-80.46471449770739,"Corn"
43.264848895904336,-80.47189594652089,"Soybean"
43.26695564984698,-80.47254948573271,"Corn"
43.268294188980114,-80.47342259617957,"Wheat - Winter"
43.26945309807559,-80.47366955659838,"Corn"
43.27116613736022,-80.47424860119256,"Wheat - Winter"
43.27264216537837,-80.47502089277494,"Corn"
43.27788393955587,-80.47672989734971,"Corn"
43.280154173547295,-80.47775902712775,"Corn"
43.287810271948295,-80.480920864273,"Corn"
43.293273740433314,-80.48295589490513,"Corn"
43.29977797312331,-80.48843468017952,"Corn"
43.304858679247324,-80.48789246773846,"Corn"
43.31206102140639,-80.49073346511442,"Corn"
43.31966507406284,-80.49370003869528,"Corn"
43.32464756205984,-80.49138700865336,"Soybean"
43.32693652563371,-80.4886756529475,"Corn"
43.32599558782204,-80.48442499911401,"Corn"
43.32752949584117,-80.47470886588377,"Soybean"
43.32829468815095,-80.47006803354635,"Wheat - Winter"
43.32965934112946,-80.46290182908437,"Soybean"
43.33014504815376,-80.45989021654599,"Corn"
43.33039638433042,-80.45762927780154,"Wheat - Winter"
43.35343930621623,-80.41791162565117,"Soybean"
43.35759592455158,-80.41715044482112,"Corn"
43.364726741266864,-80.41660823639181,"Corn"
43.48812038548669,-80.17114860866879,"Corn"
43.37995335552171,-80.39744908100126,"Soybean"
43.37595819782181,-80.39694911800021,"Corn"
43.3635365511187,-80.393076153866,"Soybean"
43.35637233600851,-80.39106319885107,"Soybean"
43.356056207485445,-80.38339683432113,"Corn"
43.35515590330073,-80.38014313810322,"Corn"
43.34580585078399,-80.37281244183647,"Wheat - Winter"
43.34443567291361,-80.37921156363706,"Soybean"
43.343738245788394,-80.38462397208129,"Corn"
43.3425124160429,-80.39102332792673,"Corn"
43.34263374078348,-80.39649172227757,"Soybean"
43.34076552214735,-80.40285853100089,"Corn"
43.34071796815766,-80.40566486144485,"Soybean"
43.32758196037867,-80.40486282431498,"Wheat - Winter"
43.478486139445366,-80.19843101302331,"Corn"
43.47729888528742,-80.19759706362863,"Corn"
43.44891138574271,-80.14572088649366,"Soybean"
42.84741370085436,-80.13738278993424,"Corn"
42.84651550802021,-80.13664928565674,"Corn"
42.842494661372825,-80.13870505484455,"Wheat - Winter"
42.84034856147777,-80.14032794441043,"Wheat - Winter"
42.806301116864816,-80.16548026821224,"Wheat - Winter"
42.80354466165809,-80.2539049093941,"Soybean"
42.80375525303353,-80.25161061734954,"Soybean"
42.804543790521215,-80.24820764081613,"Soybean"
42.80718456327083,-80.23010648306985,"Corn"
42.80792840225502,-80.22840044525645,"Corn"
42.808721378100756,-80.22275643740626,"Soybean"
42.81144020071496,-80.20823196387694,"Corn"
42.81184336051399,-80.20514595152595,"Corn"
42.81482355811586,-80.18639756107208,"Soybean"
42.815142445483346,-80.18479637210878,"Soybean"
42.818242827562216,-80.16774567124531,"Wheat - Winter"
42.82071923033216,-80.14828061196094,"Soybean"
43.21287770409353,-80.15076896190979,"Corn"
43.21186071295484,-80.1557372236486,"Corn"
43.21039590421105,-80.16619948548889,"Corn"
43.2238672054843,-80.1678692264632,"Soybean"
43.22462113289493,-80.16461409293679,"Soybean"
43.226056701117415,-80.15702831080459,"Corn"
43.22831495091352,-80.13776067657314,"Wheat - Winter"
43.31265352138883,-80.13952144734809,"Corn"
43.36433598578822,-80.15918023788501,"Corn"
43.40195561443806,-80.18086884551728,"Corn"
43.41677123176909,-80.18653712914033,"Soybean"
43.4353560951947,-80.20098829836945,"Corn"
43.434450460116736,-80.2078448463101,"Soybean"
43.437655675520105,-80.20954760225064,"Soybean"
43.44045449292284,-80.20977324495598,"Corn"
43.454764567022664,-80.21628571374663,"Corn"
43.474440838064304,-80.22254951655619,"Corn"
43.34762594561519,-80.37420668488255,"Wheat - Winter"
43.340718929583794,-80.3989201648877,"Corn"
43.32578707756959,-80.40268473231487,"Corn"
43.32239831268699,-80.40339765653567,"Corn"
43.31878082454652,-80.40186315335883,"Soybean"
43.31160038828667,-80.3986381196803,"Soybean"
43.30774739682102,-80.41674603567176,"Corn"
43.30606285702093,-80.42840600694939,"Corn"
43.3054257872191,-80.43076032179559,"Corn"
43.29499762320637,-80.42965433341995,"Corn"
43.2913789848612,-80.42841197124574,"Corn"
43.28792483203432,-80.4274635019424,"Corn"
43.28630332400334,-80.42732387168023,"Corn"
43.28017096088878,-80.4241682810506,"Corn"
43.27505881271026,-80.42878485007206,"Wheat - Winter"
43.27470512960666,-80.4325704617467,"Wheat - Winter"
43.26946492159419,-80.4461806603534,"Corn"
43.26621724595498,-80.44409471913536,"Corn"
43.260444727567844,-80.44239999692402,"Corn"
43.25641411546405,-80.44085095465176,"Wheat - Winter"
43.25300611292206,-80.43948079360952,"Corn"
43.2377120007937,-80.43472350813046,"Corn"
43.245007465568314,-80.43650340947895,"Soybean"
43.23174692066909,-80.43163979433695,"Soybean"
43.224815569767095,-80.42871706226555,"Soybean"
43.2216930310744,-80.42728164225075,"Corn"
43.21343277648897,-80.42462461099998,"Soybean"
43.20612174369747,-80.42083906455764,"Wheat - Winter"
43.20286709470101,-80.41946004688467,"Wheat - Winter"
43.201500988724796,-80.42194582685377,"Corn"
43.20129832842926,-80.42635967620181,"Corn"
43.201210309234966,-80.42933744605517,"Corn"
43.193931937026534,-80.44402187983474,"Corn"
43.16790580022685,-80.43431837987269,"Wheat - Winter"
43.166770231128794,-80.4412912486837,"Wheat - Winter"
43.16563897148757,-80.44477671124902,"Corn"
43.16396777591203,-80.4527426717386,"Corn"
43.00720530708487,-80.47003659890287,"Wheat - Winter"
43.007461227331305,-80.46769332935192,"Soybean"
43.02386101640587,-80.444874444394,"Corn"
43.02388557666465,-80.443335544066,"Corn"
43.02429445364486,-80.44076434749066,"Corn"
43.024413628005064,-80.4391691017432,"Soybean"
43.02711103763404,-80.43909219650394,"Soybean"
43.024911298923165,-80.43669360609809,"Soybean"
43.02531309119338,-80.43515919395934,"Wheat - Winter"
43.02643065691462,-80.42792806113442,"Corn"
43.02599466718197,-80.42620273101245,"Corn"
43.026761966693996,-80.42406381916628,"Corn"
43.02309946316677,-80.42143467400862,"Corn"
43.020088029749544,-80.42021478552772,"Corn"
43.01859738951491,-80.41967653210202,"Corn"
43.01562716220267,-80.41689057951078,"Soybean"
43.017512259069306,-80.40525587376447,"Corn"
43.017917411558415,-80.40376072174833,"Soybean"
43.018774087168396,-80.40084316052733,"Soybean"
43.019362288984134,-80.3944599971033,"Soybean"
43.16371476930579,-80.45645469376102,"Corn"
43.16356338208534,-80.45970428932834,"Corn"
43.16303654374838,-80.46486817465578,"Corn"
43.16238840195502,-80.4669624058197,"Corn"
43.159398787029545,-80.48372567710186,"Corn"
43.157871983006075,-80.49825841558669,"Soybean"
43.156082608110054,-80.50151963604614,"Corn"
43.155347273530914,-80.508136329956,"Corn"
43.1546546423214,-80.51232230086718,"Corn"
43.15333575430627,-80.51987067225312,"Corn"
43.1483483642707,-80.51786566364885,"Wheat - Winter"
43.14074223932828,-80.51542013441981,"Corn"
43.137802122495394,-80.5340674667494,"Soybean"
43.137555871498066,-80.53835466820243,"Soybean"
43.13743688540525,-80.54031714847231,"Corn"
43.13679958084679,-80.54622053527092,"Corn"
43.136255376158154,-80.55038160651887,"Corn"
43.13720725004842,-80.55535589025355,"Wheat - Winter"
43.13851744993334,-80.5600288129383,"Corn"
43.1335316536284,-80.56501495313812,"Wheat - Winter"
43.133440390452705,-80.5689665932959,"Wheat - Winter"
43.13235504165504,-80.5727967231052,"Soybean"
43.13190412287585,-80.57808244912836,"Soybean"
43.13069864072937,-80.58518053498851,"Soybean"
43.12889188676326,-80.59649286937352,"Corn"
43.128366136027026,-80.60126915469495,"Soybean"
43.126049799570524,-80.60036466134227,"Corn"
43.12076233150911,-80.59821209457058,"Corn"
43.11358942697267,-80.59535907454412,"Corn"
43.11020674881347,-80.59450047259976,"Corn"
43.10809501310254,-80.59377619105557,"Corn"
43.10460689171576,-80.59224202408261,"Corn"
43.102735889523856,-80.5914810316021,"Corn"
43.100540568866045,-80.59044150952757,"Corn"
43.094220826547435,-80.58864548260212,"Soybean"
